sleep_duration_hours,quality_rating,stress_level,caffeine_cups,screen_time_before_bed,exercise_today,alcohol_consumed,nap_duration_mins,night_awakenings,age,weight_kg,height_cm,sleep_goal_hours,sleep_score
7.12,6,2,5,28,1,0,0,5,57,58.9,186.4,8.5,12.45
7.37,3,4,1,64,1,1,0,5,45,77.6,174.1,6.5,43.49
7.31,8,1,5,170,1,1,0,4,52,107.7,179.4,6.5,43.46
6.41,5,9,5,9,1,0,0,0,21,67.3,181.7,7.5,19.32
6.16,3,4,0,28,0,1,60,5,49,87.4,192.2,7.0,28.29
8.16,8,10,4,128,1,1,60,2,30,105.8,158.7,7.5,37.78
7.47,3,2,3,75,0,1,0,2,51,74.0,192.1,8.5,11.7
6.35,10,4,1,42,1,0,0,5,51,79.7,178.5,7.5,31.9
8.5,7,4,0,54,1,1,20,4,41,70.3,164.1,6.0,46.34
9.0,8,10,5,128,0,1,0,3,34,80.3,174.9,8.0,26.32
7.49,5,6,3,31,1,1,0,1,64,65.0,178.2,7.0,51.42
6.82,6,9,0,138,1,0,20,5,53,83.2,159.2,8.0,13.42
5.58,6,6,2,158,1,0,0,0,28,67.3,193.6,6.5,53.9
7.3,4,8,4,42,0,0,0,4,19,51.8,186.3,6.5,43.49
6.6,10,2,2,93,1,1,0,1,30,98.8,167.4,9.0,39.04
8.61,2,2,0,114,0,1,0,0,57,63.1,151.0,8.5,58.81
8.05,2,1,1,167,1,1,0,5,43,108.2,192.1,7.5,43.61
7.41,6,9,0,138,1,0,0,2,25,73.3,173.6,6.0,50.34
7.87,6,3,2,120,0,1,0,4,38,96.0,155.4,9.0,11.48
7.12,1,8,3,92,1,1,0,4,23,89.2,169.1,6.5,37.98
7.33,8,4,4,121,1,1,0,1,26,48.0,178.5,7.0,56.36
6.53,6,3,1,107,0,0,45,3,56,61.0,175.8,6.5,55.64
8.18,8,4,2,24,1,1,0,0,43,46.9,178.5,7.0,57.29
6.29,4,10,5,25,0,0,0,0,44,86.1,150.8,8.0,13.83
6.41,1,1,1,145,1,1,0,3,57,73.0,190.7,6.0,50.35
6.84,3,5,4,157,1,0,60,1,20,80.2,183.1,9.0,10.75
5.35,6,1,3,101,1,0,20,0,58,59.4,190.2,6.0,60.41
9.05,10,7,3,178,1,0,20,5,47,70.3,185.6,6.5,39.68
5.47,2,5,0,157,0,1,0,2,19,49.6,166.6,6.5,14.8
8.09,2,6,2,26,1,1,0,0,41,77.7,158.2,9.0,42.03
5.14,2,10,0,73,0,0,45,1,62,82.0,172.3,6.5,6.68
5.55,1,4,3,106,1,0,60,4,26,101.6,159.5,7.0,8.56
6.78,3,10,1,59,1,0,0,3,58,85.1,163.3,8.0,15.58
6.5,1,8,4,72,0,1,90,0,39,81.8,176.9,7.5,0.0
6.6,9,2,1,122,1,1,30,2,51,100.8,160.2,8.0,30.35
9.62,3,3,4,69,0,0,0,5,28,61.6,159.1,8.5,26.3
7.18,4,9,4,133,1,1,0,4,62,53.2,150.1,8.0,19.32
5.93,9,2,1,178,0,1,0,4,26,56.1,167.6,7.0,17.61
8.07,10,6,1,9,0,0,30,2,20,97.3,181.0,9.0,64.65
9.09,10,2,1,3,1,1,60,3,30,93.8,190.8,6.5,50.08
6.39,10,6,2,109,0,1,60,3,20,74.9,182.6,6.0,47.75
6.46,10,7,3,8,0,0,30,0,20,99.8,154.8,9.0,35.27
7.8,5,10,0,104,0,0,20,3,61,103.7,184.7,7.0,53.55
7.15,1,9,4,38,0,1,0,0,46,103.2,187.5,7.5,36.68
7.99,10,4,3,87,1,1,0,3,63,53.3,171.7,6.5,42.3
7.82,6,9,4,80,0,0,0,3,63,99.3,176.6,7.0,47.07
7.17,5,4,3,99,0,0,20,3,45,110.0,157.4,7.5,50.43
6.45,9,10,1,81,1,0,45,1,53,66.3,169.0,8.5,20.85
6.51,2,5,2,51,0,1,20,5,38,81.7,178.6,6.0,33.42
7.89,3,5,0,96,1,0,0,4,29,81.1,182.5,7.0,54.61
7.46,10,2,4,40,0,1,20,1,36,95.6,194.1,6.0,44.33
6.08,7,1,1,24,1,1,0,0,38,81.6,176.1,6.5,78.25
8.54,6,4,0,102,1,0,0,2,52,72.1,173.0,6.0,42.82
7.15,7,9,5,56,0,1,0,5,28,73.8,189.3,6.0,19.48
6.9,1,6,4,150,0,0,0,2,45,93.9,167.4,6.0,39.68
7.2,6,9,2,161,0,1,20,2,57,70.1,157.1,6.0,22.91
7.98,9,3,4,78,1,1,0,2,37,89.4,161.8,8.5,54.85
5.24,7,10,2,44,1,1,0,4,34,79.8,151.0,7.5,8.43
7.18,6,6,5,44,1,1,0,3,57,83.1,150.9,8.0,32.38
5.64,10,9,0,97,0,0,20,3,24,92.9,167.2,6.5,49.29
7.12,2,2,4,122,1,0,20,3,37,60.6,171.0,7.0,52.53
7.45,5,3,5,26,0,0,0,0,63,66.6,185.7,6.0,42.08
9.48,4,7,1,126,0,0,20,2,56,74.2,173.8,6.5,41.19
7.57,6,7,5,40,1,0,60,0,20,72.5,188.5,6.5,45.14
6.26,5,1,5,94,0,1,0,2,63,70.7,161.8,7.5,10.64
6.19,9,8,0,113,1,0,0,2,40,69.5,186.8,6.5,64.54
6.9,8,6,1,66,0,0,0,3,62,53.7,155.6,8.0,22.87
7.14,2,4,4,123,0,1,0,0,54,68.6,172.6,7.5,42.94
6.42,4,10,1,51,1,1,60,0,60,95.4,183.8,8.0,12.67
5.82,9,8,5,57,0,1,0,0,63,57.9,157.8,7.5,13.81
7.39,8,5,4,179,0,1,20,5,31,56.8,189.6,9.0,4.88
7.59,3,10,4,84,1,0,0,2,47,57.2,192.8,7.5,43.39
7.07,1,8,0,130,1,0,90,5,40,74.3,161.6,8.0,30.26
7.64,9,3,1,130,0,1,45,1,57,66.3,156.7,7.0,62.35
7.84,1,6,0,160,1,0,0,4,21,105.3,153.5,7.0,51.6
7.0,2,1,5,83,0,0,45,4,19,72.4,179.3,6.5,39.75
6.85,2,9,3,97,1,1,20,0,47,90.5,174.2,9.0,12.12
5.41,5,7,2,94,1,0,0,2,40,58.0,188.5,6.0,46.93
10.06,2,2,2,7,0,0,0,5,39,69.2,150.6,6.5,33.59
8.58,1,4,4,147,1,1,0,3,25,60.2,159.9,9.0,37.7
7.54,10,7,1,147,1,1,30,0,24,64.2,171.2,7.5,66.07
5.52,10,2,1,64,1,1,0,4,19,59.1,154.5,7.0,37.09
6.69,6,6,1,174,0,1,0,1,53,98.5,193.4,6.5,52.18
6.92,4,4,3,132,1,1,0,3,52,47.2,182.8,6.0,37.85
8.81,10,9,5,25,0,0,0,3,21,75.0,178.1,9.0,57.34
7.6,9,4,0,36,0,0,0,0,25,48.5,176.4,9.0,43.8
6.17,5,10,2,44,0,0,60,3,29,87.4,189.3,6.0,45.36
5.24,10,10,4,126,0,0,0,3,57,70.1,191.2,6.0,33.65
6.45,1,4,2,125,1,0,0,0,62,107.0,183.1,7.0,45.12
7.03,5,3,4,9,0,1,0,3,63,59.1,157.7,6.5,41.55
7.27,3,3,3,118,1,1,0,0,57,63.6,194.9,9.0,18.15
4.67,3,5,3,168,0,1,45,2,46,67.2,157.3,7.0,0.0
6.99,6,5,5,25,1,0,60,1,53,97.8,191.8,7.0,51.5
5.25,7,3,5,88,0,1,0,1,50,83.1,187.9,6.0,40.34
5.87,6,10,1,47,1,0,0,5,53,46.2,150.2,8.0,18.69
6.46,2,6,4,69,0,1,0,4,57,85.9,180.3,7.0,21.0
5.83,2,10,4,176,0,1,0,0,61,67.3,187.9,7.5,0.0
7.71,7,8,5,29,0,0,45,5,45,85.8,168.7,9.0,0.0
8.08,7,7,1,81,1,0,0,0,44,58.3,181.6,7.5,73.14
7.88,8,6,1,155,1,0,0,2,38,102.8,169.8,7.5,68.65
7.95,10,7,5,114,1,0,0,5,27,100.3,189.5,6.5,30.84
6.43,3,10,0,130,1,0,0,2,35,58.2,189.9,8.0,16.45
7.55,5,4,2,173,0,1,0,3,45,57.0,193.3,9.0,13.47
5.86,10,6,5,90,1,1,0,5,52,88.6,151.2,9.0,3.74
5.67,1,3,4,131,1,1,0,1,48,84.6,159.8,7.5,4.56
8.0,4,8,2,116,0,1,45,2,47,57.2,188.6,6.5,24.78
6.6,6,5,1,99,1,0,20,3,52,67.5,188.3,7.5,57.61
8.1,8,8,4,104,1,1,20,4,27,51.8,176.3,6.5,29.49
6.35,2,5,1,25,1,1,0,2,64,100.6,183.5,9.0,13.44
7.37,10,4,2,87,0,1,0,1,51,109.3,179.4,6.5,64.07
6.5,8,3,4,113,1,1,0,3,60,76.4,189.7,8.0,14.16
5.84,10,4,1,153,0,0,30,5,51,52.6,163.4,6.0,57.83
6.27,8,7,5,76,1,1,0,4,44,59.0,175.7,7.0,32.77
7.1,2,2,5,171,1,1,30,5,24,92.6,168.7,6.5,38.2
8.54,1,9,2,0,0,0,90,2,51,69.9,158.9,7.0,19.23
5.13,4,6,0,129,0,0,90,0,29,82.6,194.5,7.5,28.1
5.21,6,5,3,138,1,0,0,2,52,81.8,170.4,7.0,22.12
8.48,4,7,4,157,1,0,0,2,23,59.2,190.6,8.5,51.54
7.53,10,1,2,157,1,1,0,3,57,85.3,161.7,7.5,63.61
6.51,2,9,1,158,0,0,30,1,27,87.4,184.9,6.0,50.36
7.36,1,10,3,61,1,1,0,3,33,103.7,178.2,8.5,4.55
6.03,10,3,0,127,0,1,60,4,35,88.6,164.0,7.0,47.49
4.59,8,5,4,70,1,1,30,0,21,66.3,171.4,9.0,24.15
6.41,9,2,2,80,1,0,20,3,37,89.4,187.9,9.0,39.5
7.58,8,5,4,144,0,1,0,4,28,80.6,163.2,9.0,7.94
3.41,7,5,5,98,1,0,0,2,43,47.6,166.5,8.5,17.59
6.32,5,3,4,31,1,0,60,0,64,73.1,152.6,9.0,20.59
7.57,4,3,4,26,0,1,30,4,61,93.4,185.0,6.5,21.45
6.13,1,2,0,105,1,0,0,3,50,84.4,185.2,6.0,64.19
6.54,8,8,3,43,1,0,0,2,32,78.0,171.2,6.0,63.85
7.21,8,4,5,165,0,0,20,3,21,99.7,167.0,6.5,49.71
7.23,5,4,3,85,0,1,0,4,38,85.5,169.8,7.0,47.18
6.18,7,7,1,36,1,0,0,3,36,106.1,175.7,9.0,31.3
7.11,6,4,3,115,0,1,0,4,39,82.0,173.7,7.5,42.59
7.45,5,2,1,135,1,0,0,0,20,78.3,179.6,8.5,38.42
5.11,10,3,0,141,1,1,30,3,51,58.8,181.9,6.5,28.88
5.25,4,4,1,130,0,1,0,5,40,63.5,182.4,7.0,9.77
6.59,3,3,4,95,1,1,0,1,23,95.9,151.7,7.5,40.11
5.68,2,1,3,177,1,0,0,5,46,104.2,155.7,7.0,15.79
7.24,10,8,2,178,1,0,0,0,61,78.6,175.7,7.0,67.12
6.13,3,4,1,56,1,0,90,3,30,86.3,190.1,6.0,53.75
7.9,6,4,3,19,1,0,0,0,27,57.2,169.1,8.0,69.63
6.05,5,3,5,41,1,0,30,3,57,93.7,159.1,9.0,20.36
6.71,7,1,0,49,0,0,0,5,32,106.4,192.1,8.0,29.52
7.55,7,7,2,28,1,1,45,1,46,70.4,152.6,7.5,53.59
6.34,10,6,0,179,0,1,20,2,60,77.7,165.3,6.0,56.95
7.35,7,2,2,44,1,0,20,3,64,62.8,163.4,6.0,48.01
7.32,1,3,3,46,0,1,0,3,51,101.3,165.7,6.5,36.77
8.76,10,8,5,159,0,0,0,3,64,57.7,154.9,6.0,34.19
6.08,10,7,2,166,1,0,20,1,32,70.5,181.8,9.0,36.62
7.22,9,5,5,22,0,1,45,4,28,78.4,150.8,8.0,35.11
8.96,6,6,5,3,1,0,0,5,55,61.3,166.3,7.5,28.51
7.9,8,3,1,166,0,1,0,3,63,93.5,184.2,6.5,37.47
5.81,1,8,2,140,1,1,30,1,20,105.4,163.6,7.0,12.64
8.35,3,2,4,17,1,1,90,2,42,79.9,180.2,8.0,51.66
7.73,3,2,1,138,0,0,20,0,45,77.0,150.7,8.5,53.34
7.13,9,7,3,165,1,1,60,0,54,74.9,176.6,7.0,51.17
6.86,8,10,1,165,0,1,0,2,55,45.4,181.9,8.0,13.26
4.37,4,7,3,71,0,0,30,2,38,49.9,175.3,8.5,14.03
5.91,1,7,5,108,1,1,0,0,20,76.8,152.8,6.0,38.65
6.34,5,6,3,59,0,0,0,2,56,56.4,184.1,6.0,47.49
5.0,2,3,0,13,0,0,0,2,64,86.3,171.3,8.0,27.02
6.97,8,9,1,48,0,1,0,4,55,87.3,158.8,7.5,34.05
8.24,1,7,4,21,1,1,0,0,30,68.7,161.0,6.5,26.92
6.22,9,5,5,97,1,0,0,2,35,76.1,194.8,8.0,24.98
7.26,4,5,0,149,1,0,0,0,40,60.0,171.6,7.5,70.48
5.85,8,9,5,70,1,0,0,3,33,72.3,158.0,7.5,13.2
7.49,3,4,2,82,1,1,0,1,59,92.8,150.3,7.5,53.87
9.6,6,7,4,117,0,0,30,5,61,92.4,184.6,8.0,26.56
7.14,3,10,4,102,0,1,0,3,58,100.5,160.5,9.0,0.0
4.37,7,9,5,149,1,0,45,5,53,60.7,188.9,9.0,0.0
7.15,2,8,0,27,1,1,0,0,41,62.2,159.6,9.0,25.64
5.45,2,1,1,85,1,1,30,0,55,63.5,179.1,8.5,25.34
7.4,2,7,5,80,1,1,45,4,48,57.3,162.5,7.5,23.36
7.14,10,1,2,162,0,0,90,2,49,79.4,166.4,8.0,58.75
6.43,10,6,1,142,1,1,30,2,38,49.2,187.6,7.5,26.57
7.0,9,1,4,78,1,0,0,5,58,78.1,175.1,6.0,39.91
8.46,7,6,3,178,1,0,20,1,52,66.0,169.5,7.0,49.3
7.74,6,1,2,29,0,0,0,3,49,80.7,153.2,6.0,45.36
9.26,2,9,3,24,0,1,0,3,52,103.7,156.2,8.0,12.88
5.66,9,4,1,111,0,0,0,0,25,78.9,190.7,8.0,37.97
6.1,1,7,5,121,1,1,60,3,24,89.7,194.5,7.0,10.87
5.65,4,5,0,179,1,0,90,1,45,59.4,177.2,8.0,24.92
8.64,1,2,5,148,1,0,0,3,56,62.3,170.5,7.5,22.28
7.7,9,7,0,63,0,0,0,2,27,46.7,152.3,6.5,50.85
5.54,10,6,2,87,1,1,30,2,24,53.7,170.5,8.0,31.47
8.13,9,6,3,27,0,1,30,3,39,86.8,161.2,9.0,41.65
7.13,6,2,2,46,0,0,60,5,19,109.8,178.0,9.0,16.22
6.66,1,4,4,148,1,1,0,3,55,106.3,191.2,8.5,0.0
6.47,10,9,1,119,0,1,0,4,61,47.8,186.1,7.0,40.71
7.69,7,6,4,7,1,0,0,3,31,78.7,181.6,6.5,45.39
5.19,9,4,0,93,1,0,0,5,47,87.0,172.4,8.0,35.86
6.3,4,4,2,13,0,0,45,3,24,56.1,169.1,6.0,47.54
8.53,1,2,1,3,0,0,0,4,42,67.2,184.5,6.0,36.38
7.03,10,4,4,178,1,0,0,0,45,92.1,171.9,9.0,38.24
4.88,9,5,1,173,0,1,90,4,25,86.5,163.6,7.0,15.32
7.79,6,2,2,109,1,0,0,2,60,109.5,179.3,7.0,62.72
7.25,8,4,3,158,0,1,30,1,34,101.6,154.9,6.5,56.68
8.21,7,10,5,14,1,1,0,2,59,74.0,155.1,7.5,43.13
6.17,4,8,2,4,1,1,0,2,41,50.9,152.1,7.0,42.63
8.12,7,2,2,37,1,1,60,0,41,96.4,168.3,7.0,47.27
9.0,5,1,3,62,1,0,60,3,50,96.9,151.4,9.0,59.87
8.57,1,9,4,28,0,1,30,0,52,71.8,168.2,9.0,31.04
8.53,9,10,0,76,0,1,20,0,57,108.0,179.6,6.5,42.8
6.71,7,9,0,139,0,0,0,1,34,91.6,168.4,7.5,52.86
7.63,10,5,4,70,0,0,0,2,62,74.1,178.7,8.5,48.66
5.59,5,3,2,31,0,1,0,1,39,79.5,170.2,7.0,23.96
6.73,7,10,3,106,0,1,0,1,20,90.9,173.0,6.5,42.94
5.74,6,3,1,52,0,0,0,3,62,96.7,160.1,6.5,51.07
6.07,3,1,3,92,0,1,45,3,60,61.1,190.7,8.5,0.96
5.83,6,4,5,37,0,0,60,2,34,96.3,187.7,8.5,10.64
7.65,5,1,5,177,1,0,60,4,25,75.8,183.6,9.0,11.83
7.79,4,1,0,141,1,1,0,5,53,69.8,171.4,6.0,39.2
6.74,7,1,4,139,0,0,0,1,24,55.5,185.9,8.0,33.27
6.03,1,9,3,62,0,0,20,3,64,72.6,187.6,7.0,25.68
6.3,8,3,2,120,1,1,0,0,19,53.8,165.0,6.0,65.75
6.4,8,5,4,170,1,1,0,0,59,86.1,175.8,7.0,39.08
6.61,5,7,2,128,1,0,0,5,57,60.3,151.6,8.0,16.72
9.13,5,8,2,38,1,1,0,2,38,72.8,193.9,8.0,34.7
5.98,5,5,5,34,1,1,0,1,58,66.3,184.6,9.0,15.18
6.78,6,7,4,79,1,0,0,3,49,103.2,159.5,6.5,52.95
6.82,1,6,2,32,1,1,0,5,47,97.1,156.3,9.0,7.0
5.26,5,1,0,110,1,0,30,1,20,81.9,185.0,7.0,41.86
6.78,8,3,2,66,1,1,90,0,23,64.4,151.9,7.0,61.47
7.51,5,10,1,174,1,0,90,5,63,80.1,184.7,8.5,34.25
5.67,5,10,1,76,1,1,0,0,54,77.6,191.4,8.5,15.83
3.99,2,2,1,76,1,1,0,0,58,93.5,162.7,8.0,23.65
6.87,8,10,5,158,0,1,0,1,32,81.4,173.4,7.5,31.53
6.31,5,4,2,116,1,0,0,3,18,81.9,153.6,7.5,27.48
8.5,9,3,3,62,1,0,0,5,38,88.7,187.6,6.0,43.02
7.75,2,9,3,105,0,1,0,2,26,77.6,177.2,7.5,33.23
5.62,5,1,3,169,0,1,0,4,38,109.0,164.2,6.5,30.65
7.71,1,3,1,55,1,1,30,4,58,51.2,182.8,6.5,33.44
5.87,7,7,0,34,1,0,0,0,57,61.6,167.9,9.0,34.0
6.8,1,6,1,9,1,1,0,1,36,73.4,168.5,8.0,24.01
5.36,2,9,1,160,0,1,0,3,41,45.5,177.5,9.0,2.18
6.48,6,1,1,71,0,1,0,2,18,53.7,151.8,6.0,62.99
6.88,8,9,1,167,0,0,0,3,21,86.0,187.6,6.0,55.11
5.23,2,2,0,97,1,0,0,1,52,78.5,171.4,7.0,28.98
7.94,7,1,5,16,0,1,0,0,18,64.9,157.0,7.5,55.54
7.58,8,3,2,124,0,0,0,1,53,92.5,179.6,6.0,51.48
8.11,7,1,0,123,0,1,0,5,54,104.6,159.7,6.0,36.4
8.44,1,8,5,23,1,0,0,0,23,62.2,166.4,6.0,32.06
4.59,8,7,3,37,0,0,0,3,21,55.6,164.3,6.5,23.23
8.65,5,6,1,65,0,1,0,4,33,68.9,184.9,7.0,31.32
8.66,10,5,2,57,1,0,0,5,21,101.4,168.8,7.0,50.84
6.77,6,9,3,153,0,0,30,1,28,90.7,173.0,8.5,19.38
4.55,7,2,2,24,0,0,30,1,27,78.9,163.9,7.0,36.73
4.63,2,4,0,34,0,0,0,2,47,108.0,151.7,7.0,25.07
7.95,7,2,1,133,0,0,0,1,56,68.5,163.3,7.5,67.81
7.72,10,4,1,174,0,0,0,3,58,66.5,172.4,9.0,27.08
7.48,3,8,4,31,0,1,30,2,41,107.5,181.0,6.5,33.74
7.81,2,9,1,48,1,1,0,3,46,62.6,159.7,7.0,43.27
6.99,5,9,4,158,0,1,0,3,31,89.8,192.3,8.0,0.0
6.11,2,5,0,125,0,1,60,5,47,109.2,183.6,8.0,0.0
6.0,5,10,5,131,0,1,0,1,34,73.2,179.4,8.0,2.61
7.49,2,6,5,96,0,0,20,3,63,77.5,173.2,6.5,31.17
6.46,4,6,4,44,1,0,30,3,59,77.7,184.5,7.5,15.0
6.36,3,1,1,90,0,1,0,5,44,108.2,188.9,7.0,31.71
8.65,4,6,3,55,0,0,30,2,55,99.9,162.7,6.0,26.17
5.74,5,3,0,48,1,1,20,4,49,67.8,183.8,6.5,42.47
5.73,5,10,5,66,0,0,30,4,18,54.0,165.5,8.5,0.0
6.62,1,4,3,33,0,0,0,5,21,46.7,180.5,6.0,43.92
6.97,8,5,3,37,1,0,90,4,60,53.2,155.1,6.5,51.66
7.18,7,8,1,78,0,0,0,5,28,81.3,180.9,6.5,51.44
7.74,6,1,0,121,0,1,30,4,48,48.7,189.3,6.0,43.62
7.87,1,9,2,123,1,1,0,3,54,96.7,159.5,6.5,15.61
7.82,10,10,2,160,0,0,30,4,21,101.7,162.9,8.5,41.91
5.23,3,5,2,2,1,1,0,4,51,67.9,186.6,7.5,11.13
6.9,3,3,3,28,1,1,0,0,55,61.1,191.9,7.5,41.73
6.48,5,6,3,126,0,1,20,0,63,87.2,183.6,6.5,43.96
5.89,10,2,0,4,0,0,20,2,53,61.7,185.8,9.0,46.45
6.52,6,1,4,22,0,1,0,3,44,61.1,194.3,6.5,54.25
6.0,4,6,4,169,1,0,0,2,31,52.9,159.6,7.0,39.62
6.63,5,7,4,63,0,0,0,1,55,66.4,169.8,7.0,49.58
8.74,7,4,5,94,1,0,0,3,34,98.4,151.2,6.5,40.17
6.9,4,7,4,147,0,0,20,3,64,87.8,167.7,6.0,37.13
8.47,6,7,4,60,0,1,45,3,25,81.4,163.8,8.5,34.57
9.03,5,10,5,111,0,0,0,3,51,81.3,184.9,7.0,19.15
5.93,1,5,1,160,0,0,20,4,51,76.1,158.2,8.0,5.18
5.65,1,10,0,77,0,0,0,0,32,87.9,166.0,7.0,18.81
6.53,5,9,5,98,1,1,30,1,33,107.2,188.9,6.0,43.66
7.18,2,2,3,83,1,0,0,3,48,51.9,150.7,7.0,58.37
5.87,7,4,0,56,0,1,60,0,35,87.9,174.0,8.5,28.85
8.22,7,3,4,78,0,1,0,5,35,102.2,182.0,8.5,44.51
6.73,4,2,2,103,0,1,20,2,57,100.7,176.5,8.0,12.49
5.24,2,8,0,162,1,1,0,3,37,79.0,191.8,7.5,12.64
8.59,7,7,0,105,1,0,20,5,47,72.4,175.2,6.0,46.94
6.67,3,9,3,16,1,0,0,2,64,49.3,161.1,7.5,44.02
7.77,10,6,2,54,1,0,0,4,38,54.6,192.0,9.0,28.36
5.47,8,10,4,86,1,0,0,5,39,53.6,153.2,8.5,9.72
7.77,6,4,2,155,1,0,0,5,40,95.9,155.2,8.0,47.04
7.55,7,6,3,37,0,0,20,4,47,72.2,188.0,9.0,16.04
7.5,10,6,0,157,0,1,0,4,32,74.0,183.0,8.5,45.95
7.14,6,2,5,59,1,1,20,5,39,65.2,158.7,6.0,31.3
6.85,7,9,1,18,0,1,0,2,20,88.3,159.2,7.5,39.24
6.74,5,6,0,175,1,0,45,0,51,95.3,159.4,7.5,49.18
6.94,8,10,4,49,0,0,30,2,50,90.2,169.3,6.5,52.38
5.83,5,7,4,140,1,1,0,5,23,75.5,170.5,8.5,3.26
6.7,8,4,2,15,1,0,30,2,23,73.2,182.1,8.5,41.81
4.63,7,9,4,109,0,1,30,4,34,98.4,152.3,7.0,0.22
7.0,10,5,4,20,1,0,0,1,61,47.1,179.3,7.5,66.66
7.07,6,6,2,163,1,1,0,5,24,107.0,189.1,9.0,4.47
6.46,10,9,1,109,0,0,0,3,35,63.7,156.4,7.5,32.25
5.99,8,6,2,143,0,0,0,3,49,100.3,170.7,8.0,22.48
7.96,1,3,3,129,0,0,0,5,60,54.2,173.1,7.0,39.88
5.95,1,4,0,132,1,0,30,1,25,72.0,155.3,8.0,28.88
5.52,8,4,5,136,0,1,90,2,33,104.5,187.9,6.0,41.56
6.63,1,4,0,125,1,1,30,5,18,77.1,173.5,7.5,33.32
8.6,3,7,5,72,0,0,0,2,29,92.2,160.0,7.5,28.29
7.87,2,1,2,46,1,0,20,2,59,61.6,165.9,8.5,52.93
6.03,10,6,1,36,1,1,0,3,33,107.1,159.1,7.0,53.09
6.71,2,6,5,130,1,1,45,4,46,64.1,180.5,6.5,24.52
7.69,4,4,4,61,1,1,0,0,61,72.3,190.0,8.5,43.44
4.56,3,8,4,101,1,1,45,0,52,78.7,150.2,6.5,4.77
8.93,7,4,0,176,1,1,0,0,39,46.9,174.8,9.0,67.38
7.76,6,2,4,111,1,0,0,2,57,62.1,156.5,7.5,57.09
6.34,4,3,3,137,0,0,0,3,35,88.4,160.2,6.0,51.58
6.05,9,5,0,80,1,1,0,4,47,54.8,163.2,8.5,27.82
7.02,5,7,5,85,0,0,0,1,46,94.4,188.1,6.0,32.25
7.08,9,5,2,138,1,1,0,3,18,97.6,168.1,9.0,18.85
7.24,8,9,2,79,1,0,0,5,41,86.6,175.1,8.5,18.01
5.12,9,7,0,91,1,0,0,2,41,104.5,190.1,8.5,38.46
6.9,5,10,1,145,1,1,0,0,38,101.9,159.5,9.0,16.37
7.53,3,5,4,119,1,1,0,0,44,108.2,178.7,6.0,38.6
7.59,3,7,1,149,0,1,0,2,54,93.8,160.2,7.0,41.72
6.96,3,4,3,52,1,1,0,0,28,58.3,165.7,6.5,56.24
9.58,5,5,3,100,0,1,20,1,18,69.8,177.9,9.0,48.91
5.82,1,7,5,132,1,0,0,2,29,51.1,174.7,6.0,43.39
6.98,8,7,2,172,0,0,30,4,51,55.5,161.4,8.0,16.02
9.35,2,5,0,179,1,1,0,0,23,66.1,180.5,6.0,48.07
9.88,2,9,1,36,1,0,0,0,36,63.7,195.0,7.0,48.79
7.33,2,8,4,179,1,1,0,0,41,81.2,151.9,6.0,29.66
6.2,3,7,2,15,0,1,0,4,50,106.5,170.1,8.5,2.67
8.5,8,10,3,158,0,1,0,1,45,81.2,162.6,6.5,35.35
7.28,1,10,2,92,0,1,0,0,58,101.3,192.5,6.0,24.75
6.91,1,4,4,60,1,0,0,3,22,50.1,186.0,6.0,44.17
6.71,3,1,1,33,1,0,0,0,44,95.4,190.7,7.0,76.33
8.23,6,5,2,23,1,0,0,4,27,56.7,152.2,7.5,62.5
7.12,6,7,2,37,0,0,20,3,44,94.3,171.9,6.5,55.56
8.75,5,5,4,58,1,0,0,5,22,60.5,157.7,7.0,36.57
6.98,7,4,4,151,1,0,0,1,57,87.9,185.2,7.5,50.54
7.94,5,7,1,19,1,1,0,2,19,77.4,154.6,6.0,40.05
6.4,5,2,2,10,1,0,20,1,41,49.1,172.2,7.0,61.58
7.57,2,9,4,28,1,0,0,3,61,89.8,194.7,8.0,42.77
8.93,8,5,4,100,1,0,45,2,40,68.0,193.5,7.5,48.38
4.87,8,7,2,163,0,1,30,1,49,94.4,184.5,8.0,16.73
6.78,8,10,1,77,1,1,0,1,63,67.7,193.3,7.5,45.59
7.89,6,6,2,106,1,0,0,1,46,84.5,188.8,7.0,63.59
5.51,6,9,1,136,1,1,0,0,18,66.0,160.8,7.0,18.79
6.77,7,5,4,109,1,0,0,4,62,96.9,168.6,7.0,46.98
8.64,10,5,0,153,0,0,0,2,26,70.6,187.8,7.5,60.07
6.79,9,10,3,83,1,0,60,4,38,60.8,170.4,8.5,15.06
7.51,5,4,0,87,1,1,0,2,38,88.1,172.9,6.5,50.25
5.67,6,3,3,31,1,1,20,4,44,47.1,168.8,6.5,41.28
8.21,7,10,2,42,1,1,45,3,18,55.3,156.4,8.0,40.48
7.16,10,9,3,132,0,0,0,3,34,107.2,163.0,7.5,52.0
6.84,8,9,2,62,0,0,45,1,26,88.7,181.7,8.5,20.93
7.08,6,6,0,23,0,0,0,2,30,102.9,180.0,6.5,65.07
6.07,1,9,2,21,0,1,0,3,18,88.2,154.7,9.0,0.0
5.7,5,4,4,53,0,1,0,5,41,107.6,174.2,7.0,2.47
8.08,3,3,5,39,1,0,30,2,61,52.4,157.2,9.0,44.28
7.66,2,8,1,64,1,1,20,0,33,58.7,188.2,8.5,41.82
8.21,7,9,5,79,0,0,0,1,55,92.1,158.7,9.0,40.21
7.7,6,7,1,127,1,1,90,4,52,100.5,188.1,8.5,31.9
